ProdId,Description,SalesGroup,Weight (g),GHG Emission (g),N lost (g),Land Use (m^2),Freshwater Withdrawals (L),Stress-Weighted Water Use (L),GHG Emission (g) / 100g,N lost (g) / 100g,Freshwater Withdrawals (L) / 100g,Stress-Weighted Water Use (L) / 100g,Land Use (m^2) / 100g
R-56991,S&S|Daikon Salad| side,FT STICKS AND SPOONS,60.0,104.97851329506632,1.0164482489601159,0.2749704319700448,3.91,112.66,174.96,1.69,6.52,187.77,0.46
R-45419,S&S|Dan Dan Noodle|Pork,FT STICKS AND SPOONS,300.0,1148.535071421806,14.469152087755035,2.6597905979336014,218.66,6592.08,382.85,4.82,72.89,2197.36,0.89
R-64201,S&S|Egg Foo Young,FT STICKS AND SPOONS,170.0,367.87580294884475,5.962036389655828,0.7453712182238839,60.63,1833.43,216.4,3.51,35.66,1078.49,0.44
R-56994,S&S|Gomae Cucumber|SIDE,FT SIDES ,180.0,272.9945128113064,1.9381227005347599,0.5002696883116884,86.72,5654.38,151.66,1.08,48.18,3141.32,0.28
R-65621,S&S|Green Thai Curry|CHICKEN,FT STICKS AND SPOONS,465.0,531.9087435601489,10.894786618906332,1.2198978039478585,95.1,345.39,114.39,2.34,20.45,74.28,0.26
R-55487,S&S|Honey Garlic Chicken,FT STICKS AND SPOONS,375.0,865.2593533846582,17.95167446936719,2.0181236832363374,145.18,724.26,230.74,4.79,38.71,193.14,0.54
R-55506,S&S|Honey Garlic Chicken|Plate,FEAST,680.0,1314.5678223165646,20.020243435614933,0.6221916091125553,371.94,2377.16,193.32,2.94,54.7,349.58,0.09
R-44857,S&S|Honey Garlic Tempeh|PLATE,FT STICKS AND SPOONS,275.0,403.3585802904003,1.5961690631768164,0.7309571133562458,114.47,843.48,146.68,0.58,41.63,306.72,0.27
R-54258,S&S|HoneyGarlicPlate|Chixballs,FEAST,555.0,916.5702674877567,13.413735485552195,1.8140794112050989,262.91,1696.93,165.15,2.42,47.37,305.75,0.33
R-56988,S&S|Kamaboko Fish|Add on,FT STICKS AND SPOONS,75.0,420.07875,6.0375000000000005,0.603,126.45,869.02,560.1,8.05,168.6,1158.69,0.8
R-47232,S&S|Katsu|Pork,FT STICKS AND SPOONS,475.00002875000723,1412.5388823586022,16.672139896004943,2.7765325029030037,338.22,6645.78,297.38,3.51,71.2,1399.11,0.58
R-51302,S&S|Kitsune Soba Bowl,FT STICKS AND SPOONS,505.0000000000001,256.6616267657925,2.3418097246887064,0.6706627949183903,29.39,915.39,50.82,0.46,5.82,181.27,0.13
R-41308,S&S|Miso Ramen ,FT STICKS AND SPOONS,609.0,260.4413468499333,2.633412523789274,0.732435753860528,30.97,951.04,42.77,0.43,5.09,156.16,0.12
R-55507,S&S|Miso Ramen|Fried Tempeh,FT STICKS AND SPOONS,684.0,388.08300512763384,3.069054099367132,0.9980687217146212,32.2,970.61,56.74,0.45,4.71,141.9,0.15
R-56345,S&S|Pansit with Chicken Inasal,OK - SQUARE MEAL,400.0,1237.1497894728645,28.342625002875664,3.4433806224782177,139.71,1915.59,309.29,7.09,34.93,478.9,0.86
R-43261,S&S|Pho Vegetarian|Tofu,FEAST,834.7500035175008,557.1839814438664,2.5103373534512197,0.9020665140542061,196.47,843.47,66.75,0.3,23.54,101.04,0.11
R-44846,S&S|Pineapple Fried Rice|SIDE,FT SIDES ,150.0,223.58597196595318,1.012230316457205,0.3088737212229443,113.29,823.05,149.06,0.67,75.53,548.7,0.21
R-51221,S&S|Pork Belly|ADD ON,FT STICKS AND SPOONS,90.0,1112.8352175,14.94151875,2.377102499999989,203.69,6102.5,1236.48,16.6,226.32,6780.56,2.64
R-57583,S&S|Pork Katsu|PLATE,FT STICKS AND SPOONS,497.00002875000723,1468.4637845583816,16.68991118130591,2.7540453570628975,343.07,6681.51,295.47,3.36,69.03,1344.37,0.55
R-56999,S&S|Ramen Miso Pork| add on,FT STICKS AND SPOONS,120.0,1442.0489999999998,19.308900000000005,3.0889799999999856,261.07,7827.78,1201.71,16.09,217.56,6523.15,2.57
R-56830,S&S|Red Coconut Curry|PRAWN,FT STICKS AND SPOONS,362.0,1780.7696831245848,6.567137566254835,1.0494380379880845,207.42,3893.7,491.93,1.81,57.3,1075.61,0.29
R-57368,S&S|Red Coconut Curry|TOFU,FT STICKS AND SPOONS,422.0,585.2687177674421,2.5177718519691195,1.445024359416656,126.51,603.77,138.69,0.6,29.98,143.07,0.34
R-64533,S&S|Red Curry Chicken GrabnGo,FT STICKS AND SPOONS,402.0,1056.3821101483948,20.350225820223088,2.689282454654751,184.5,652.8,262.78,5.06,45.9,162.39,0.67
R-62646,S&S|Rice|Basmati ,FT STICKS AND SPOONS,170.0,214.67259700176368,0.4489109347442681,0.1837993827160494,133.49,391.88,126.28,0.26,78.52,230.52,0.11
R-56984,S&S|Sesame Edamame|SIDE,FEAST,125.0,244.094474375,0.7620805625000001,0.6066502999999995,2.88,148.66,195.28,0.61,2.3,118.93,0.49
R-56989,S&S|Sesame&Cashew Slaw|add on,FT STICKS AND SPOONS,90.0,81.85241427663213,0.7373401354458893,0.22729260799922418,14.5,912.9,90.95,0.82,16.11,1014.33,0.25
R-44407,S&S|Side Roti|FLX,FT OASIS/CHAAT,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49
R-54794,S&S|SIDE|Chow Mein,FT STICKS AND SPOONS,90.0,87.54156909027859,0.9932323071865755,0.2724772249135558,18.53,591.23,97.27,1.1,20.59,656.92,0.3
R-46603,S&S|Sing Bihon Noodle|BEEF,FT STICKS AND SPOONS,447.0,4309.485445364111,33.22011147315768,13.149736297657208,239.47,6419.37,964.09,7.43,53.57,1436.1,2.94
R-55430,S&S|Sing Bihon Noodle|TOFU ,FT STICKS AND SPOONS,331.0,520.5223041437894,2.5411195465127525,1.4045863014923965,81.84,632.6,157.26,0.77,24.73,191.12,0.42
R-46601,S&S|Sing Cashew Chicken|PLATE,FT STICKS AND SPOONS,624.0000000000014,1222.7330542947525,18.605690610536772,2.792191752438998,234.32,5451.28,195.95,2.98,37.55,873.6,0.45
R-46602,S&S|Sing Cashew Tempeh|PLATE,FT STICKS AND SPOONS,517.0000000000007,695.2486845023163,4.126652571144087,1.4615408681779085,170.28,4612.2,134.48,0.8,32.94,892.11,0.28
R-44837,S&S|Southeast Braised Beef|ADD,FT SIDES ,90.0,2685.3207604092518,21.560157944471552,8.18022420933498,108.61,3953.8,2983.69,23.96,120.68,4393.11,9.09
R-51239,S&S|Steamed Edamame| SIDE,FT SIDES ,151.0,263.57,0.885,0.6209999999999999,0.99,4.86,174.55,0.59,0.66,3.22,0.41
R-62645,S&S|Steamed Green Beans|SIDE,FT SIDES ,140.0,236.1121555102041,0.8267438775510203,1.8164163265306121,0.0,0.02,168.65,0.59,0.0,0.01,1.3
R-62340,S&S|Stirfry Mixed Veggies|SIDE,FT SIDES ,150.0,93.47791999076632,1.3473647925092447,0.26145087835465103,10.3,373.8,62.32,0.9,6.87,249.2,0.17
R-56441,S&S|Sweet & Sour Chicken,FEAST,340.0,1063.6563842075707,23.680300983234808,2.5444867597335428,166.81,907.32,312.84,6.96,49.06,266.86,0.75
R-44859,S&S|Sweet & Sour Plate|Tempeh,FEAST,340.0,616.7015231911021,2.1036888345293843,2.13906149237366,94.63,862.33,181.38,0.62,27.83,253.63,0.63
R-45192,S&S|Sweet & Sour|Pork|PLATE,FT STICKS AND SPOONS,430.0,1459.1946928132782,14.026568946283597,3.819382438738584,282.43,5997.69,339.35,3.26,65.68,1394.81,0.89
R-56945,S&S|Szechuan Green Beans|SIDE,FT SIDES ,150.0,307.21979450059933,0.9705291173499261,2.117271376148893,3.41,239.53,204.81,0.65,2.27,159.69,1.41
R-56996,S&S|Tantanmen Ramen|Pork,FT STICKS AND SPOONS,692.0,1884.0661796172208,21.836895058865966,4.186539034055994,349.39,13106.67,272.26,3.16,50.49,1894.03,0.6
R-56998,S&S|Tantanmen Ramen|Tempeh,FT STICKS AND SPOONS,692.0,720.934979617221,3.5632950588659607,1.7558190340560085,89.66,5300.38,104.18,0.51,12.96,765.95,0.25
R-47536,S&S|Thai Aromatic Rice|Side,FT SIDES ,150.0,191.81062500000002,0.42813749999999995,0.1654125,118.34,351.98,127.87,0.29,78.89,234.65,0.11
R-47263,S&S|Thai Larb|Tofu,FT STICKS AND SPOONS,585.0,680.5766356933437,4.992751970455368,1.6541948683911654,134.35,2291.96,116.34,0.85,22.97,391.79,0.28
R-57280,S&S|Tokyo Style Ramen (shoyu),FEAST,697.0000000000005,486.0538553626349,6.0234332303653515,1.208886139484692,68.21,2101.93,69.74,0.86,9.79,301.57,0.17
R-45103,S&S|Tsukune Chicken Bowl,FT STICKS AND SPOONS,545.0000000000001,931.8223372738576,11.14373591608902,1.879273448679241,242.83,6301.48,170.98,2.04,44.56,1156.23,0.34
R-44843,S&S|Udon Bowl|Vegetarian,FT STICKS AND SPOONS,680.0,362.65309420169365,3.3258675682339485,1.0498487441727107,52.91,1644.2,53.33,0.49,7.78,241.79,0.15
R-47538,S&S|Vegetable Gyoza|SIDE,FT SIDES ,6.0,12.7584,0.03465,0.047490000000000004,0.75,23.68,212.64,0.58,12.5,394.67,0.79
R-62596,S&S|Wrap Sticky Rice|SIDE,FT DIM SUM,170.00000000000205,733.9376000000088,7.491900000000091,0.0,228.96,3259.5,431.73,4.41,134.68,1917.35,0.0
R-48475,SAL l Spinach Dip,FT SIDES ,116.0,210.1715489399906,1.2145724045649344,0.254498537276894,11.08,898.85,181.18,1.05,9.55,774.87,0.22
R-57319,SALAD BAR| Mix||Medium 16oz,FEAST,450.0,715.2151361519349,6.151652690855392,1.670162993398552,73.81,3559.35,158.94,1.37,16.4,790.97,0.37
R-57318,SALAD BAR| Mix|Large|32oz,FEAST,750.0,1192.0252269198916,10.252754484758986,2.7836049889975865,123.02,5932.26,158.94,1.37,16.4,790.97,0.37
R-57320,SALAD BAR| Mix|Small|9oz,FEAST,275.0,437.07591653729355,3.7593433110782954,1.0206551626324485,45.11,2175.16,158.94,1.37,16.4,790.97,0.37
R-57292,SALAD BAR|MIX|large|32oz,FOOD,750.0,1406.3084049190427,12.142541241060488,3.362202290408693,138.98,6530.96,187.51,1.62,18.53,870.79,0.45
R-57291,SALAD BAR|MIX|medium|16oz,FOOD,450.0,843.7850429514256,7.285524744636293,2.017321374245216,83.39,3918.58,187.51,1.62,18.53,870.8,0.45
R-57296,SALAD BAR|MIX|Small|9oz,FOOD,275.0,515.6464151369822,4.452265121722179,1.2328075064831874,50.96,2394.68,187.51,1.62,18.53,870.79,0.45
R-57289,SALAD BAR|MIX|Topper,FOOD,125.0,234.38473415317375,2.0237568735100813,0.5603670484014488,23.16,1088.49,187.51,1.62,18.53,870.79,0.45
R-53921,SALAD|Wedge Canape DOZ|FORMAL,FEAST,348.0,2452.9395136363637,31.15331363636364,4.611298636363619,427.53,15402.27,704.87,8.95,122.85,4425.94,1.33
R-54725,SALMON|Roasted Plate (Test),FEAST,500.0,905.2758880411401,10.690091031843487,1.884230981570811,268.91,2585.85,181.06,2.14,53.78,517.17,0.38
R-45838,SAND|Add|Bacon,FT SWEETGREEN,20.0,560.3955,7.569600000000001,0.0,103.19,3091.83,2801.98,37.85,515.95,15459.15,0.0
R-44681,SAND|Add|Beef,FT SWEETGREEN,40.0,1972.5217560895244,15.690701512380954,6.039262800190476,79.87,2919.49,4931.3,39.23,199.68,7298.72,15.1
R-44678,SAND|Add|Cheese,FT SWEETGREEN,14.000000000000007,124.74560124745611,1.3062000130620013,0.14644000146440014,21.83,1126.48,891.04,9.33,155.93,8046.29,1.05
R-44679,SAND|Add|Falafel ,FT SWEETGREEN,40.0,67.104,0.236,0.518,0.0,0.0,167.76,0.59,0.0,0.0,1.3
R-44680,SAND|Add|Ham,FT SWEETGREEN,40.0,393.26,5.312,0.840799999999996,72.41,2169.71,983.15,13.28,181.02,5424.28,2.1
R-44682,SAND|Add|Turkey,FT SWEETGREEN,60.0,309.381412,7.853486666666665,0.8003733333333334,24.92,26.41,515.64,13.09,41.53,44.02,1.33
R-43880,SAND|Ham|Full Build,FT SWEETGREEN,310.0000000000003,961.2775491788021,10.802068856608088,2.4729739386332925,204.89,6587.36,310.09,3.48,66.09,2124.95,0.8
R-43885,SAND|Roast Beef|Full Build,FT SWEETGREEN,320.0000000000003,727.1942158454688,7.6401640947033265,1.9724977481571044,161.79,5295.86,227.25,2.39,50.56,1654.96,0.62
R-53939,SAND|ShrimpRoll MiniDOZ|FORMA,FEAST,468.0000000000002,6490.670014285719,21.875528571428585,1.0498871428571421,373.74,15002.47,1386.9,4.67,79.86,3205.66,0.22
R-43884,SAND|Turkey|Full Build,FT SWEETGREEN,316.0000000000003,859.1822092460691,11.144163919503335,2.317797730892105,172.9,5305.87,271.89,3.53,54.72,1679.07,0.73
R-28374,SAND|Veg|Full Build,FT SWEETGREEN,249.57350000000028,712.3681809617956,7.585891922747398,1.957697549825625,161.04,5252.66,285.43,3.04,64.53,2104.65,0.78
R-57295,SAUCE|DIPPING|BULK,FT GRILL DAY,30.0,0.0,0.2025,0.0,0.61,34.05,0.0,0.68,2.03,113.5,0.0
R-44415,Savoury Chaat,FEAST,93.28571428571512,102.64575064718203,0.6190166348603393,0.5042332402473939,2.98,154.99,110.03,0.66,3.19,166.15,0.54
R-65464,SB|Chili + Biscuit,FT HOMESKILLET,251.0,3701.2405396386903,30.019436371734468,11.43717512052473,160.43,6054.5,1474.6,11.96,63.92,2412.15,4.56
R-39813,SCALLOPD POT,FT HOMESKILLET,1000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.0
R-44867,sdfsfa,FEAST,270.0,211.6964676699294,1.8904920037898274,0.6474481054977301,44.73,1370.18,78.41,0.7,16.57,507.47,0.24
R-38238,SHANGHAI NOODLES,FT GRILL FREATURES,170.09699999999998,178.15952290864058,1.7318626857457347,0.5722167927903019,49.05,1500.37,104.74,1.02,28.84,882.07,0.34
R-23937,SIDE BAR BOWL,ZDONT USE FOOD,500.0,452.43371397995634,2.7498631787069847,0.6400424302945649,102.72,1314.54,90.49,0.55,20.54,262.91,0.13
R-57321,SIDE BAR|Bowl,FEAST,450.0,407.1903425819607,2.474876860836286,0.5760381872651085,92.45,1183.09,90.49,0.55,20.54,262.91,0.13
R-57534,SIDE BAR|MIX|large|32oz,FOOD,750.0,607.9915547322328,4.835866592923072,1.6426569463767715,91.5,1875.5,81.07,0.64,12.2,250.07,0.22
R-57531,SIDE BAR|MIX|Medium|16oz,FOOD,550.0,445.86047347030404,3.546302168143586,1.2046150940096325,67.1,1375.37,81.07,0.64,12.2,250.07,0.22
R-57535,SIDE BAR|MIX|Small|9oz,FOOD,275.0,222.93023673515202,1.773151084071793,0.6023075470048163,33.55,687.68,81.07,0.64,12.2,250.07,0.22
R-57536,SIDE BAR|MIX|topper,FOOD,125.0,101.33192578870546,0.8059777654871787,0.2737761577294619,15.25,312.58,81.07,0.64,12.2,250.06,0.22
R-57322,SIDE BAR|Plate,FEAST,275.0,248.838542688976,1.5124247482888415,0.3520233366620107,56.5,723.0,90.49,0.55,20.55,262.91,0.13
R-24893,SIDE PITA THIN (WHOLE),ZDONT USE FOOD,100.0,152.25,1.48,0.48899999999998994,41.92,1282.17,152.25,1.48,41.92,1282.17,0.49
R-44182,SIDE SALAD,FT HOMESKILLET,78.26725,58.3529275,0.5599026250000001,0.0,3.87,176.02,74.56,0.72,4.94,224.9,0.0
R-54346,SIDE|Broccoli Gomae,FEAST,166.0,262.0421771428571,1.5422042857142855,0.5623391428571429,78.98,5430.71,157.86,0.93,47.58,3271.51,0.34
R-31989,SIDE|Fruit Cup|9oz.,FT SIDES ,255.1455,413.7980116813004,2.4958320052725,0.35347187535730423,68.01,2966.64,162.18,0.98,26.66,1162.72,0.14
R-30538,SIDE|Fruit Topper|4oz,FT SIDES ,111.99600000000001,178.69794330000002,0.45310500000000004,0.17581499999999908,44.09,1712.47,159.56,0.4,39.37,1529.05,0.16
R-30526,SIDE|Large Bowl|32oz,FT SIDES ,896.0,2235.413617935897,26.033203712739507,4.61011201885592,324.16,14486.27,249.49,2.91,36.18,1616.77,0.51
R-30525,SIDE|Small Bowl|16oz,FT SIDES ,448.0,1117.7068089679485,13.016601856369753,2.30505600942796,162.08,7243.14,249.49,2.91,36.18,1616.77,0.51
R-23936,SIDE|Small Plate|6 inch,FT SIDES ,300.0,271.4602283879738,1.6499179072241907,0.38402545817673894,61.63,788.73,90.49,0.55,20.54,262.91,0.13
R-24084,SIDE|Soup|16oz,FEAST,448.032,306.2488315206961,2.110028021713739,1.121575812238763,11.36,616.45,68.35,0.47,2.54,137.59,0.25
R-68224,SIDE|White Basmati Rice,FT OASIS/CHAAT,101.0,127.4728099678182,0.2764016678181819,0.11021746641818182,78.91,235.57,126.21,0.27,78.13,233.24,0.11
R-45069,SL|Sauce|Add|Babaganoush ,GV SIMPLY LOCAL,75.0,63.605264387755106,0.037087346938775516,0.26915240816326536,6.51,475.23,84.81,0.05,8.68,633.64,0.36
R-53927,SLIDER|Jerk PorkDOZ|FORMAL,FEAST,712.0,5336.5043580755655,66.9095465756515,10.864301984436551,910.71,27283.0,749.51,9.4,127.91,3831.88,1.53
R-63578,SMART WATER 700ml,FT BEVERAGES,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-44849,Smoked Tofu,FEAST,120.0,210.504,0.708,0.49679999999999996,0.79,3.89,175.42,0.59,0.66,3.24,0.41
R-64894,SMOOTHIE|Holiday Nog|VEGAN,FT SWEETGREEN,2.0,10.561679583333333,0.010211964285714286,0.03300518452380952,0.5,33.95,528.08,0.51,25.0,1697.5,1.65
R-64287,Snack| Delights Pretzels,FT GRAB & GO,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
R-64369,SNACK|COCOA SLIMS,FT GRAB & GO,1.0,10.456,0.0027,0.06896,0.02,0.22,1045.6,0.27,2.0,22.0,6.9
R-64370,SNACK|CRAN-ORANGE SLIMS,FT GRAB & GO,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49
R-64368,SNACK|LEMON SLIMS,FT GRAB & GO,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49
R-64288,SNACK|MOUNTAIN TRAIL MIX,FT GRAB & GO,1.0,9.3703,0.00675,0.031,0.02,0.22,937.03,0.68,2.0,22.0,3.1
R-64289,SNACK|RICE CRACKER DAN D PAK,FT GRAB & GO,1.0,2.5345,0.0053,0.00217,1.57,4.63,253.45,0.53,157.0,463.0,0.22
R-68320,SNK|Snack Bar|RATIO,FEAST,500.0,1017.2697548669205,6.841890278631656,2.1650956530001273,109.05,5386.46,203.45,1.37,21.81,1077.29,0.43
R-42346,SOUR CREAM,FEAST,42.524249999999995,296.92132319999996,1.1940809399999999,0.33168914999999993,1.19,1297.09,698.24,2.81,2.8,3050.24,0.78
R-49179,SP|Winter Beet Salad|DSSTO,SPECIALS,304.0,710.6816890431612,4.828606563663322,1.6084727583676601,102.97,6174.48,233.78,1.59,33.87,2031.08,0.53
R-38243,SPAGHETTI W.W.,FEAST,170.09699999999998,131.21687653031248,1.258824110625,0.4243016509687414,36.03,1090.85,77.14,0.74,21.18,641.31,0.25
R-47450,SPC18 - Cran/Apple Crumble 1.0,FT HOMESKILLET,186.0,423.3417969457465,1.6124642838541667,0.7004939478732594,61.61,2456.44,227.6,0.87,33.12,1320.67,0.38
R-63577,SPRITE ZERO 500 ML,FT BEVERAGES,500.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.1,0.1,0.0
R-58295,SQ FRI CHIPOTLE CHICKEN QUESAD,OK - SQUARE MEAL,340.00000000000017,1465.1778534257624,19.893309232584595,0.0,165.81,7409.79,430.93,5.85,48.77,2179.35,0.0
R-60384,SQR|Black Pepper Chix Congee,OK - DIM SUM,230.0,315.8078451836431,3.9717222223408997,0.797643929820097,49.0,294.02,137.31,1.73,21.3,127.83,0.35
R-60386,SQR|Kimchii Shrimp Congee ,OK - DIM SUM,248.0,882.2780878454774,3.4621557348815,0.48062680199204977,81.97,1977.35,355.76,1.4,33.05,797.32,0.19
R-60388,SQR|Lemongrass Tofu Congee DS,OK - DIM SUM,248.0,241.7579801788108,1.5877439015481667,0.5725992019920497,44.18,416.26,97.48,0.64,17.81,167.85,0.23
R-60395,SQR|Sambal Chix Congee DS,OK - DIM SUM,230.0,325.6593164752054,4.070005334287432,0.8238213372275044,49.56,310.24,141.59,1.77,21.55,134.89,0.36
R-20400,SQUARE - GF,ZDONT USE FOOD/BAKERY/DESSERTS,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49
R-46630,Squash-Pecan Rice Stuffed,FOOD - HOT,201.0,280.39505219337633,0.7423374454964546,0.4366915649518891,130.05,1365.95,139.5,0.37,64.7,679.58,0.22
R-54423,SS|AddFriedEgg (Test),FEAST,56.0,202.2670142857143,3.0629285714285714,0.4300071428571428,31.66,931.18,361.19,5.47,56.54,1662.82,0.77
R-54417,SS|ChiliGarlicTofuPlate(Test),FEAST,540.0,699.8061223382646,4.508035332741997,1.656123952996201,101.1,1552.21,129.59,0.83,18.72,287.45,0.31
R-54404,SS|Chinese BBQ Pork (Test),FEAST,540.0,2249.3527682790977,27.93368599282871,4.7168787884586125,486.63,11603.41,416.55,5.17,90.12,2148.78,0.87
R-48319,SS|Eggs|Benedict|Brunch ,FOOD - HOT,305.40001875000473,1060.6272777628822,14.320198993500071,2.0886423436875114,184.58,5887.11,347.29,4.69,60.44,1927.67,0.68
R-54416,SS|Ginger Chicken Plate (Test),FEAST,540.0,1023.9922673114017,19.31035965158076,2.5436357923746575,153.94,1888.79,189.63,3.58,28.51,349.78,0.47
R-54401,SS|HoneyGarlicTofuPlate (Test ,FEAST,540.0,454.1712909758428,4.139514566975757,1.2384701059747087,50.31,1642.12,84.11,0.77,9.32,304.1,0.23
R-54402,SS|HoneyGarlicTofuPlate (Test),FEAST,540.0,454.1712909758428,4.139514566975757,1.2384701059747087,50.31,1642.12,84.11,0.77,9.32,304.1,0.23
R-54405,SS|Lemon Tofu Stirfry (Test),FEAST,540.0,732.8279354909206,4.0201784164740255,1.4874560909216858,153.61,1690.92,135.71,0.74,28.45,313.13,0.28
R-66057,SS|MISO RAMEN WITH EGG,FT STICKS AND SPOONS,659.0,1080.993805164423,16.241120856628857,0.732435753860528,166.55,4931.77,164.04,2.46,25.27,748.37,0.11
R-65718,SS|Paella Chicken&Shrimp|PLATE,FT STICKS AND SPOONS,395.0,1681.9150241639418,13.080217902829427,2.102662399631804,269.83,2804.39,425.8,3.31,68.31,709.97,0.53
R-65719,SS|Paella Tofu|PLATE,FT STICKS AND SPOONS,395.0,756.9308328374112,2.668156321196775,1.5184519506522125,200.27,1028.65,191.63,0.68,50.7,260.42,0.38
R-54640,SS|POP|Chicken|Polenta|Beans,SPECIALS,521.0,1680.2892608493403,28.54857927427966,5.420540883289721,114.71,1918.44,322.51,5.48,22.02,368.22,1.04
R-64380,SS|POP|VEG|GUMBO2,SPECIALS,630.5,573.1801715751635,5.06835423740901,1.8419112210248394,57.44,2229.16,90.91,0.8,9.11,353.55,0.29
R-54420,SS|RedCurryChixPlate (Test),FEAST,540.0,756.6010821335918,11.31881492159104,1.7304976488917743,186.09,1168.93,140.11,2.1,34.46,216.47,0.32
R-54421,SS|RedCurryTempehPlate (Test),FEAST,540.0,577.7939137073977,3.359370289877375,1.2397217751985257,159.93,1147.42,107.0,0.62,29.62,212.49,0.23
R-64762,SS|SIDE|Add Tofu,FT STICKS AND SPOONS,90.0,157.878,0.531,0.3726,0.59,2.92,175.42,0.59,0.66,3.24,0.41
R-56906,STEAMED|Bak Choy|SIDE,FT SIDES ,150.0,103.66666666666667,1.3166666666666669,0.3833333333333333,9.08,413.9,69.11,0.88,6.05,275.93,0.26
R-48543,Stewed Cabbage with White Bean,FT HOMESKILLET,170.09699999999998,43.807753511849974,0.07495861365590514,0.246994240705242,1.02,60.51,25.75,0.04,0.6,35.57,0.15
R-55316,STORM|Mango Turm Panna Tart,FT OASIS/CHAAT,60.0,43.57731857142857,0.23483571428571431,0.10938064285714157,5.56,165.55,72.63,0.39,9.27,275.92,0.18
R-53580,STORMl Gremolata Root Chips,FT HOMESKILLET,70.0,38.774497756695645,0.4818744574103132,0.05968920224515235,1.58,45.01,55.39,0.69,2.26,64.3,0.09
R-55247,STORMlButternut Squash Welli,FT OASIS/CHAAT,515.0,535.0408337160866,4.156686778552811,1.5386295618192058,121.69,4328.1,103.89,0.81,23.63,840.41,0.3
R-55181,STORMlDahl Makhani plate,FT OASIS/CHAAT,421.0,716.8344503163196,2.449696859176723,2.074079509539702,176.13,1258.2,170.27,0.58,41.84,298.86,0.49
R-47476,STRAWBERRIES,FT GRAB & GO,453.592,750.5586824,1.2246984,0.3175144,183.02,7368.65,165.47,0.27,40.35,1624.51,0.07
R-62695,STUFFING|Mushroom&Walnut|SIDE,FT HOMESKILLET,120.0,110.13421301424071,1.1794908879087695,0.2518631448267241,25.67,1421.67,91.78,0.98,21.39,1184.72,0.21
R-38599,SUCCATASH BUTTER SQUASH,FT HOMESKILLET,113.398,171.02857967591981,1.2459719691762288,0.0,16.13,659.44,150.82,1.1,14.22,581.53,0.0
R-38247,SUPER CRUNCH SALAD W/ OW SALMO,FT GRAB & GO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-25035,SUSHI SALAD BOWL SEAWEED,SUSHI,1000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.0
R-45195,Sweet & Sour Tempeh,FEAST,120.0,233.01954928460668,0.6468851697970028,0.48044826462937573,1.73,44.2,194.18,0.54,1.44,36.83,0.4
R-38425,"SWEET,N SOUR PORK",FT GRILL FREATURES,198.4465,1136.4320225299255,13.634728962479933,2.314100585810259,183.97,5528.88,572.66,6.87,92.71,2786.08,1.17
R-51262,SWG|Salad|Puffed Rice & Citrus,FT SWEETGREEN,410.0,337.4554901201293,2.845626396395849,1.1527315164662695,21.78,791.1,82.31,0.69,5.31,192.95,0.28
R-51204,SWG|Smoothie|Banana Matcha,FT SWEETGREEN,1.0,0.6805896297177888,0.003722941217760314,0.0015686365107712868,0.04,1.12,68.06,0.37,4.0,112.0,0.16
R-54364,SWG|Smoothie|Maple Oat,FT SWEETGREEN,308.0,526.3332884615385,0.6992096153846155,1.5107780769230768,34.99,1261.11,170.89,0.23,11.36,409.45,0.49
R-55156,SWG|Southeast Vegetable Salad,FT SWEETGREEN,255.0,321.5622275560431,1.9978195898587294,1.0120503307408972,49.69,2815.65,126.1,0.78,19.49,1104.18,0.4
R-64298,THIRSTY BUDDHA TALL,FT BEVERAGES,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-67362,TMRW Sausage Patties,BRUNCH,2.0,19.663,0.2656,0.0420399999999998,3.62,108.49,983.15,13.28,181.0,5424.5,2.1
R-44513,Tourtiere,FEAST,124.0,3620.238040760872,29.14905951086959,11.091023152173904,200.49,6949.06,2919.55,23.51,161.69,5604.08,8.94
R-60982,TRUCK|Prawn po-boy,OK - FOOD TRUCK(Food),333.4000000000012,2160.344935784605,9.59468472490215,1.1415873533045613,201.56,6303.08,647.97,2.88,60.46,1890.55,0.34
R-54748,TRUMPET|Roasted Plate (Test),FEAST,500.0,372.2284417554258,3.228652460414916,1.213353838713668,88.98,1920.59,74.45,0.65,17.8,384.12,0.24
