Category,Displayed Name,ProdId,Description,SalesGroup,Weight (g),GHG Emission (g),N lost (g),Land Use (m^2),Freshwater Withdrawals (L),Stress-Weighted Water Use (L),GHG Emission (g) / 100g,N lost (g) / 100g,Freshwater Withdrawals (L) / 100g,Stress-Weighted Water Use (L) / 100g,Land Use (m^2) / 100g,GHG Only Label,Combined Label
SP,"Spicy Cauli, Sorgh, Chimmi",R-49003,"SP|Spicy Cauli, Sorgh, Chimmi",SPECIALS,380.0,840.1612736629054,8.34999101164223,2.3879736856951843,131.79,3991.36,221.1,2.2,34.68,1050.36,0.63,Yellow,Yellow
SPECIAL,SQR,R-55962,SPECIAL|SQR|Carolina Chick + 1,OK - SQUARE MEAL,320.0,859.6723965922044,17.361646665903628,1.9895637048600088,56.09,461.88,268.65,5.43,17.53,144.34,0.62,Yellow,Yellow
SPECIAL,SQR,R-55963,SPECIAL|SQR|Carolina Chick +2,OK - SQUARE MEAL,480.0,1010.9652336543896,18.97537351084092,2.1981223957726947,62.09,864.03,210.62,3.95,12.94,180.01,0.46,Yellow,Yellow
SPECIAL,SQR,R-55961,SPECIAL|SQR|Carolina Chicken ,OK - SQUARE MEAL,160.0,708.3795595300192,15.747919820966333,1.781005013947322,50.09,59.73,442.74,9.84,31.31,37.33,1.11,Red,Red
SPECIAL,SQR,R-55955,SPECIAL|SQR|Rotini Mac,OK - SQUARE MEAL,375.0,2056.9636557110484,19.95988280497409,2.8759140178118425,322.93,15718.62,548.52,5.32,86.11,4191.63,0.77,Red,Red
SPECIAL,SQR,R-55958,SPECIAL|SQR|Rotini Mac + 1,OK - SQUARE MEAL,535.0,2208.2564927732337,21.57360964991138,3.084472708724529,328.94,16120.77,412.76,4.03,61.48,3013.23,0.58,Red,Red
SPECIAL,SQR,R-55959,SPECIAL|SQR|Rotini Mac + 2,OK - SQUARE MEAL,695.0,2359.549329835419,23.187336494848672,3.293031399637216,334.94,16522.92,339.5,3.34,48.19,2377.4,0.47,Yellow,Red
SPENT GRAIN PRETZEL,,R-64155,SPENT GRAIN PRETZEL,OK - GRAB & GO,80.0,121.8,1.184,0.391199999999992,33.54,1025.74,152.25,1.48,41.92,1282.18,0.49,Green,Yellow
SPICY CHICKEN ROLL,,R-64355,SPICY CHICKEN ROLL,OK - GRAB & GO,1.0,4.3996,0.1168,0.01151,0.37,0.33,439.96,11.68,37.0,33.0,1.15,Red,Red
SPICY TUNA MELT,,R-67286,SPICY TUNA MELT,OK - GRILL KITCHEN DAY,283.00000000000193,743.906288790921,8.174126663959427,0.0,173.28,4386.85,262.86,2.89,61.23,1550.12,0.0,Yellow,Yellow
SQ FRI AVOCADO DOG VEG,,R-64043,SQ FRI AVOCADO DOG VEG,OK - SQUARE MEAL,146.0,1001.23742757662,12.86544954451224,0.0,178.49,6050.77,685.78,8.81,122.25,4144.36,0.0,Red,Red
SQ FRI CHICKEN MARBELLA +2,,R-65984,SQ FRI CHICKEN MARBELLA +2,OK - SQUARE MEAL,660.0,1999.6122158025664,38.84003932084229,0.0,257.26,838.15,302.97,5.88,38.98,126.99,0.0,Yellow,Yellow
SQ FRI CHIPOTLE CHICKEN QUESA,,R-63546,SQ FRI CHIPOTLE CHICKEN QUESA,OK - SQUARE MEAL,790.0000000000002,1545.5361836461943,23.20531838599682,0.0,204.84,7544.83,195.64,2.94,25.93,955.04,0.0,Yellow,Yellow
SQ FRI CHIPOTLE CHICKEN QUESAD,,R-58295,SQ FRI CHIPOTLE CHICKEN QUESAD,OK - SQUARE MEAL,365.00000000000017,1558.0859495825762,22.22260032623145,0.0,173.29,7435.31,426.87,6.09,47.48,2037.07,0.0,Red,Red
SQ FRI COLESLAW,,R-65038,SQ FRI COLESLAW,OK - SQUARE MEAL,125.0,125.42785270403915,1.0891956855177554,0.0,14.44,872.07,100.34,0.87,11.55,697.66,0.0,Green,Green
SQ FRI MUSHROOM BAO,,R-65527,SQ FRI MUSHROOM BAO,OK - SQUARE MEAL,86.2,88.05830833792554,0.8793149115316063,0.0,5.9,237.26,102.16,1.02,6.84,275.24,0.0,Green,Green
SQ FRI TOFU SOFRITO QUESADILLA,,R-63613,SQ FRI TOFU SOFRITO QUESADILLA,OK - SQUARE MEAL,735.0000000000002,1133.5431444906026,9.890186041953005,0.0,163.72,7569.6,154.22,1.35,22.27,1029.88,0.0,Green,Green
SQ GREEN LENTIL DAHL,,R-57818,SQ GREEN LENTIL DAHL,OK - SQUARE MEAL,170.0,196.1071901746806,1.1045186492956138,0.0,4.23,222.61,115.36,0.65,2.49,130.95,0.0,Green,Green
SQ MON ROASTED CAULIFLOWER +2,,R-67282,SQ MON ROASTED CAULIFLOWER +2,OK - SQUARE MEAL,540.0,474.4445453810044,3.836790115519881,0.0,29.27,1637.7,87.86,0.71,5.42,303.28,0.0,Green,Green
SQ QUINOA,,R-65985,SQ QUINOA,OK - SQUARE MEAL,120.0,98.56666666666666,0.4119449838746051,0.0,45.32,707.48,82.14,0.34,37.77,589.57,0.0,Green,Green
SQ SAT SPICY DAHL CAULI RICE+1,,R-62974,SQ SAT SPICY DAHL CAULI RICE+1,OK - SQUARE MEAL,393.00000000000045,469.52134175628055,3.8915406265852823,0.0,57.83,1840.29,119.47,0.99,14.72,468.27,0.0,Green,Green
SQ SAT SPICY DAHL CAULI RICE+2,,R-62975,SQ SAT SPICY DAHL CAULI RICE+2,OK - SQUARE MEAL,703.0000000000005,775.0517831712178,5.59701399119152,0.0,199.88,2537.95,110.25,0.8,28.43,361.02,0.0,Green,Green
SQ TUES PEROGIES & SMOKIE,,R-63610,SQ TUES PEROGIES & SMOKIE,OK - SQUARE MEAL,455.00000000000034,2324.058827852624,24.45589460305615,0.0,336.98,14206.23,510.78,5.37,74.06,3122.25,0.0,Red,Red
SQ,COUS COUS,R-60528,SQ|COUS COUS,OK - SQUARE MEAL,170.0,141.07387752699216,1.1961450685976174,0.0,31.23,960.76,82.98,0.7,18.37,565.15,0.0,Green,Green
SQR ,"Tofu""Schnitzel"" 150g",R-44968,"SQR |Tofu""Schnitzel"" 150g",OK - SQUARE MEAL,210.0,652.5095061354427,5.799240426571968,1.4331436262566664,66.18,2241.47,310.72,2.76,31.51,1067.37,0.68,Yellow,Yellow
Sqr. - Pulled Pork,,R-39628,Sqr. - Pulled Pork,OK - SQUARE MEAL,172.545,1921.849498850528,25.273402879164824,4.05562176128923,341.73,10297.5,1113.83,14.65,198.05,5968.01,2.35,Red,Red
SQR, 2 Bean Enchilada ,R-56236,SQR| 2 Bean Enchilada ,OK - SQUARE MEAL,410.0,1188.2763648644882,9.69459753390224,2.5284350861300866,307.53,7583.8,289.82,2.36,75.01,1849.71,0.62,Yellow,Yellow
SQR, Chicken Enchilada ,R-56225,SQR| Chicken Enchilada ,OK - SQUARE MEAL,388.0,1760.815994529695,23.773261116385846,3.9139182210977306,356.62,7929.13,453.82,6.13,91.91,2043.59,1.01,Red,Red
SQR, Dirty Rice,R-57279,SQR| Dirty Rice,OK - SQUARE MEAL,137.0,211.11463578302155,0.8235288505072311,1.0533227662729363,35.77,232.15,154.1,0.6,26.11,169.45,0.77,Green,Green
SQR, Shitake Congee,R-58406,SQR| Shitake Congee,OK - DIM SUM,248.0,115.74477204533048,0.4828276710389446,0.2781207979631804,35.43,158.08,46.67,0.19,14.29,63.74,0.11,Green,Green
SQR, TUES VEG TACO V1,R-45745,SQR| TUES VEG TACO V1,OK - SQUARE MEAL,201.0,301.666955334654,1.059295573076677,0.0,40.05,427.18,150.08,0.53,19.93,212.53,0.0,Green,Green
SQR, TUES VEG TACO V2,R-45746,SQR| TUES VEG TACO V2,OK - SQUARE MEAL,400.0,600.3676963461795,2.1080774178032557,0.0,79.74,849.95,150.09,0.53,19.93,212.49,0.0,Green,Green
SQR,3BeanChili 300g,R-51285,SQR|3BeanChili 300g,OK - SQUARE MEAL,300.0,525.7419191178158,3.881811340492233,2.4868498951333726,42.89,1745.42,175.25,1.29,14.3,581.81,0.83,Green,Yellow
SQR,3BeanChili+1,R-45136,SQR|3BeanChili+1,OK - SQUARE MEAL,380.0,590.8416007486718,4.566458072878219,2.683774494048547,46.43,1895.55,155.48,1.2,12.22,498.83,0.71,Green,Green
SQR,3BeanChili+2 ,R-45138,SQR|3BeanChili+2 ,OK - SQUARE MEAL,605.0,1231.888621757207,9.900153468696791,3.143584678561048,123.15,6110.17,203.62,1.64,20.36,1009.95,0.52,Yellow,Yellow
SQR,Acorn Squash Bowl,R-53914,SQR|Acorn Squash Bowl|POPRS,OK - SQUARE MEAL,626.0,486.9688252443098,5.585539753154627,1.3444936088328996,79.28,2346.95,77.79,0.89,12.66,374.91,0.21,Green,Green
SQR,Acorn Squash Wild Rice,R-46508,SQR|Acorn Squash Wild Rice,OK - SQUARE MEAL,450.0,482.8672494166534,3.7344214644585545,0.9462526083291488,160.46,2477.65,107.3,0.83,35.66,550.59,0.21,Green,Green
SQR,Aged Cheddar & Mac,R-59578,SQR|Aged Cheddar & Mac|SIDE,OK - SQUARE MEAL,200.0,501.3613649295143,5.182105436586515,0.7472632533317567,95.41,4472.18,250.68,2.59,47.7,2236.09,0.37,Yellow,Yellow
SQR,AlooGobi 225g,R-36043,SQR|AlooGobi 225g,OK - SQUARE MEAL,225.0,175.12292160030762,1.819210277768284,0.3588904153451812,8.43,445.29,77.83,0.81,3.75,197.91,0.16,Green,Green
SQR,Baba Ganoush,R-53740,SQR|Baba Ganoush|POP,OK - SQUARE MEAL,120.2,255.57596,0.641078,0.7121416,61.76,4329.02,212.63,0.53,51.38,3601.51,0.59,Yellow,Red
SQR,Bacon Avo Blue Dog,R-55163,SQR|Bacon Avo Blue Dog,OK - SQUARE MEAL,216.00000000000048,5544.954677576639,46.7614495445124,16.279297024072175,302.82,11102.53,2567.11,21.65,140.19,5140.06,7.54,Red,Red
SQR,Baguette,R-49667,SQR|Baguette|Warm,OK - SQUARE MEAL,85.0,388.62300000000016,3.4545000000000017,0.5651999999999976,42.88,1886.31,457.2,4.06,50.45,2219.19,0.66,Red,Red
SQR,Baked Beans 140g,R-28340,SQR|Baked Beans 140g,OK - SQUARE MEAL,140.0,210.40060504526744,0.6269171193415637,1.009393080658436,0.66,28.74,150.29,0.45,0.47,20.53,0.72,Green,Green
SQR,Baked,R-58411,SQR|Baked|Gnocchi,OK - SQUARE MEAL,300.0,201.78979762080616,2.1257160174138217,0.2452568625576767,26.27,1364.79,67.26,0.71,8.76,454.93,0.08,Green,Green
SQR,Balinese Pork Chop,R-61799,SQR|Balinese Pork Chop,OK - SQUARE MEAL,180.0000000000018,1730.0788930027763,22.62441893131797,3.806003060586265,308.09,9230.29,961.15,12.57,171.16,5127.94,2.11,Red,Red
SQR,Balinese Pork Chop +1,R-61800,SQR|Balinese Pork Chop +1,OK - SQUARE MEAL,325.0000000000018,1920.6237504926407,23.3922363948912,4.432208229555503,356.68,9572.97,590.96,7.2,109.75,2945.53,1.36,Red,Red
SQR,Balinese Pork Chop +2,R-61801,SQR|Balinese Pork Chop +2,OK - SQUARE MEAL,470.0000000000018,2111.1686079825063,24.16005385846442,5.05841339852474,405.27,9915.64,449.18,5.14,86.23,2109.71,1.08,Red,Red
SQR,Bangers & Mash,R-57338,SQR|Bangers & Mash,OK - SQUARE MEAL,405.0,2208.4480323179528,28.58610213145928,4.94432425964798,374.22,11445.54,545.3,7.06,92.4,2826.06,1.22,Red,Red
SQR,Bangers & Mash+1,R-57340,SQR|Bangers & Mash+1,OK - SQUARE MEAL,415.0,2256.412263780538,29.18739534458303,5.209381062369062,378.12,11589.98,543.71,7.03,91.11,2792.77,1.26,Red,Red
SQR,Bannock Bread,R-56954,SQR|Bannock Bread|SIDE,OK - SQUARE MEAL,50.0,233.47547723935384,0.5020558002936858,0.9845778267254008,9.8,341.61,466.95,1.0,19.6,683.22,1.97,Red,Red
SQR,BBQ Pork Chop,R-70606,SQR|BBQ Pork Chop,OK - SQUARE MEAL,280.0,1806.73857166722,23.40001445056781,3.855022694369703,312.54,9410.73,645.26,8.36,111.62,3360.98,1.38,Red,Red
SQR,BBQ Pulled Pork Sandwich,R-55751,SQR|BBQ Pulled Pork Sandwich,OK - SQUARE MEAL,345.00000000000045,2073.3783613347528,25.487208735159733,1.2694223667711704,365.07,11603.24,600.98,7.39,105.82,3363.26,0.37,Red,Red
SQR,Beef pie,R-61087,SQR|Beef pie|popRS,SPECIALS,846.0,8246.386602655408,68.11343634743109,24.88175834921979,422.49,15007.1,974.75,8.05,49.94,1773.89,2.94,Red,Red
SQR,Beef Roulade,R-53913,SQR|Beef Roulade|POPRS,OK - SQUARE MEAL,876.0,5283.6283888013,41.2203376989514,15.157408456518075,221.04,7990.39,603.15,4.71,25.23,912.14,1.73,Red,Red
SQR,Beef Short Ribs 150g,R-51464,SQR|Beef Short Ribs 150g,OK - SQUARE MEAL,150.0,7332.540179388593,58.58369640755199,22.392077646261644,297.43,10882.59,4888.36,39.06,198.29,7255.06,14.93,Red,Red
SQR,Beef Short Ribs+1,R-51465,SQR|Beef Short Ribs+1,OK - SQUARE MEAL,235.0,5014.920472033438,40.30047989585098,15.136670321997558,205.43,7696.51,2134.01,17.15,87.42,3275.11,6.44,Red,Red
SQR,Beef Short Ribs+2,R-62024,SQR|Beef Short Ribs+2,OK - SQUARE MEAL,420.0,7585.660884270679,61.07306098918465,22.8093147619079,311.72,11765.5,1806.11,14.54,74.22,2801.31,5.43,Red,Red
SQR,BEEF,R-51201,SQR|BEEF|Skewer,OK - SQUARE MEAL,41.0,183.21209545454545,0.7168,0.5638731818181818,4.04,138.13,446.86,1.75,9.85,336.9,1.38,Red,Yellow
SQR,BEEF,R-51307,SQR|BEEF|Skewer+1,OK - SQUARE MEAL,161.0,313.4801659134574,1.8960970996630315,0.9293541412564428,12.01,596.33,194.71,1.18,7.46,370.39,0.58,Yellow,Green
SQR,BEEF,R-51308,SQR|BEEF|Skewer+2,OK - SQUARE MEAL,281.0,443.74823637236943,3.075394199326064,1.294835100694704,19.98,1054.54,157.92,1.09,7.11,375.28,0.46,Green,Green
SQR,BeefCaldereta 350g,R-51263,SQR|BeefCaldereta 350g,OK - SQUARE MEAL,360.0,6295.072562810726,50.473151216186906,19.20096697158061,265.76,9954.67,1748.63,14.02,73.82,2765.19,5.33,Red,Red
SQR,BeefCaldereta+1,R-51583,SQR|BeefCaldereta+1,OK - SQUARE MEAL,495.0,6471.555833001664,50.87268201219343,19.361177991261787,333.16,10154.21,1307.39,10.28,67.31,2051.36,3.91,Red,Red
SQR,BeefCaldereta+2,R-51315,SQR|BeefCaldereta+2,OK - SQUARE MEAL,630.0,6648.039103192603,51.27221280819994,19.52138901094297,400.57,10353.74,1055.24,8.14,63.58,1643.45,3.1,Red,Red
SQR,Beets,R-33891,SQR|Beets|Roasted 180g,OK - SQUARE MEAL,180.0,126.01230482206546,1.7872471159622711,0.2829730366870384,2.53,15.96,70.01,0.99,1.41,8.87,0.16,Green,Green
SQR,Black Bean Pie,R-61084,SQR|Black Bean Pie|popRS,SPECIALS,851.0,716.5495985500934,6.608183518619308,3.160844077323228,44.08,1559.49,84.2,0.78,5.18,183.25,0.37,Green,Green
SQR,Black Eyed Peas,R-50340,SQR|Black Eyed Peas,OK - SQUARE MEAL,205.0,38.46691318397816,0.5745872577570266,0.1030108942460869,3.09,107.0,18.76,0.28,1.51,52.2,0.05,Green,Green
SQR,Black Pepper Chix Congee,R-60384,SQR|Black Pepper Chix Congee,OK - DIM SUM,230.0,206.30829425773572,2.63507033176334,0.4820896873533143,40.64,109.78,89.7,1.15,17.67,47.73,0.21,Green,Green
SQR,Bowtie Pasta +1,R-41919,SQR|Bowtie Pasta +1,OK - SQUARE MEAL,370.0,484.1739487286747,4.393006176682017,0.0,80.55,2742.89,130.86,1.19,21.77,741.32,0.0,Green,Green
SQR,Bowtie Pasta+2,R-41920,SQR|Bowtie Pasta+2,OK - SQUARE MEAL,440.0,529.6028709352615,5.0212873916130025,0.0,84.83,2895.77,120.36,1.14,19.28,658.13,0.0,Green,Green
SQR,Braised Brisket,R-28337,SQR|Braised Brisket,OK - SQUARE MEAL,110.0,4497.383884999999,35.39006878205128,13.67288362820513,180.21,6602.84,4088.53,32.17,163.83,6002.58,12.43,Red,Red
SQR,Braised Brisket+1,R-38628,SQR|Braised Brisket+1,OK - SQUARE MEAL,287.0,6722.099256935384,52.393747042686,20.157247886290225,266.77,10112.07,2342.19,18.26,92.95,3523.37,7.02,Red,Red
SQR,Braised Brisket+2,R-38629,SQR|Braised Brisket+2,OK - SQUARE MEAL,480.0,7027.566450598694,54.58367561632792,20.81791313694764,279.15,10918.02,1464.08,11.37,58.16,2274.59,4.34,Red,Red
SQR,Braised Miso Daikon,R-59119,SQR|Braised Miso Daikon,OK - SQUARE MEAL,155.0,109.40575989046162,1.936594626621272,0.2021879385581356,4.34,99.48,70.58,1.25,2.8,64.18,0.13,Green,Green
SQR,Braised Miso Daikon +1,R-59120,SQR|Braised Miso Daikon +1,OK - SQUARE MEAL,240.0,243.63004136554872,2.013243647669764,0.4949442181825577,74.8,539.55,101.51,0.84,31.17,224.81,0.21,Green,Green
SQR,Braised Miso Daikon +2,R-59121,SQR|Braised Miso Daikon +2,OK - SQUARE MEAL,415.0,427.37493128813566,3.556788793453697,0.9168036634789032,125.18,990.02,102.98,0.86,30.16,238.56,0.22,Green,Green
SQR,Brown Rice,R-47340,SQR|Brown Rice,OK - SQUARE MEAL,100.0,126.27799823633156,0.2640652557319224,0.1081172839506172,78.52,230.52,126.28,0.26,78.52,230.52,0.11,Green,Green
SQR,BrownBasmatiRice 225g,R-28325,SQR|BrownBasmatiRice 225g,OK - SQUARE MEAL,225.0,284.125496031746,0.5941468253968254,0.2432638888888889,176.68,518.67,126.28,0.26,78.52,230.52,0.11,Green,Green
SQR,Bulgogi Beef 2018,R-33857,SQR|Bulgogi Beef 2018,OK - SQUARE MEAL,559.1,3397.083332210635,25.7074995338839,10.015566453254229,261.73,5091.41,607.6,4.6,46.81,910.64,1.79,Red,Red
SQR,Bulgogi Meatloaf,R-68133,SQR|Bulgogi Meatloaf,OK - SQUARE MEAL,180.0,2239.964949159073,17.670686179021423,7.028201721821209,91.87,3434.14,1244.42,9.82,51.04,1907.86,3.9,Red,Red
SQR,Bulgogi Seitan Taco,R-44971,SQR|Bulgogi Seitan Taco,OK - SQUARE MEAL,202.00000000000048,244.50412990756843,2.2819485518820875,0.7355526696357532,57.39,1834.44,121.04,1.13,28.41,908.14,0.36,Green,Green
SQR,Bulgogi Seitan Taco +1,R-45122,SQR|Bulgogi Seitan Taco +1,OK - SQUARE MEAL,402.00000000000045,544.5454814462486,3.335880625828047,1.8061046266406524,97.1,2260.04,135.46,0.83,24.15,562.2,0.45,Green,Green
SQR,Bulgogi Seitan Taco +2,R-45123,SQR|Bulgogi Seitan Taco +2,OK - SQUARE MEAL,602.0000000000005,844.8718262537482,4.390025969685342,2.881897354148037,137.13,2684.39,140.34,0.73,22.78,445.91,0.48,Green,Green
SQR,Burrito Sweet Potato,R-53067,SQR|Burrito Sweet Potato|POP,OK - SQUARE MEAL,510.0,648.5833542558104,3.740734809209192,2.12415608447637,137.55,1461.48,127.17,0.73,26.97,286.56,0.42,Green,Green
SQR,Butter Chicken,R-28323,SQR|Butter Chicken,OK - SQUARE MEAL,225.0,536.9384763340377,8.520234465828862,0.971719889766914,108.68,879.36,238.64,3.79,48.3,390.83,0.43,Yellow,Yellow
SQR,Butter Chicken+1,R-37050,SQR|Butter Chicken+1,OK - SQUARE MEAL,251.25,555.1229832529345,8.514410670097122,1.025690075927667,114.78,1096.09,220.94,3.39,45.68,436.25,0.41,Yellow,Yellow
SQR,Butter Chicken+2,R-37051,SQR|Butter Chicken+2,OK - SQUARE MEAL,795.0,1431.6922745882448,21.729385365414373,2.7966726924307026,237.48,3235.34,180.09,2.73,29.87,406.96,0.35,Green,Green
SQR,Cabbage & Apple,R-57165,SQR|Cabbage & Apple|Side,OK - SQUARE MEAL,135.0,151.78995768089055,1.3416470111317254,0.3988578521335806,20.28,386.43,112.44,0.99,15.02,286.24,0.3,Green,Green
SQR,CajunTurkeyBreast 125g,R-50420,SQR|CajunTurkeyBreast 125g,OK - SQUARE MEAL,150.0,1159.1263719387755,23.218222551020407,2.762792602040816,89.45,1202.44,772.75,15.48,59.63,801.63,1.84,Red,Red
SQR,CajunTurkeyBreast+1,R-51476,SQR|CajunTurkeyBreast+1,OK - SQUARE MEAL,295.0,1286.640316611315,24.474415611097307,2.9802419751185227,94.84,1578.96,436.15,8.3,32.15,535.24,1.01,Red,Red
SQR,CajunTurkeyBreast+2,R-51478,SQR|CajunTurkeyBreast+2,OK - SQUARE MEAL,440.0,1414.154261283854,25.73060867117421,3.197691348196229,100.23,1955.47,321.4,5.85,22.78,444.42,0.73,Yellow,Yellow
SQR,Carolina BBQ Chick Brst +2,R-56015,SQR|Carolina BBQ Chick Brst +2,OK - SQUARE MEAL,320.0,859.6723965922044,17.361646665903628,0.0,56.09,461.88,268.65,5.43,17.53,144.34,0.0,Yellow,Yellow
SQR,CarvedRoastBeef +1,R-37077,SQR|CarvedRoastBeef +1,OK - SQUARE MEAL,330.0,8773.189237915272,70.12886350615717,26.661522094214543,355.85,13181.15,2658.54,21.25,107.83,3994.29,8.08,Red,Red
SQR,CarvedRoastBeef +2,R-37078,SQR|CarvedRoastBeef +2,OK - SQUARE MEAL,475.0,8900.703182587811,71.38505656623408,26.878971467292253,361.24,13557.67,1873.83,15.03,76.05,2854.25,5.66,Red,Red
SQR,CarvedRoastBeef 125g,R-28362,SQR|CarvedRoastBeef 125g,OK - SQUARE MEAL,185.0,8645.675293242732,68.87267044608028,26.44407272113684,350.46,12804.64,4673.34,37.23,189.44,6921.43,14.29,Red,Red
SQR,Cauliflower and Romesco,R-35814,SQR|Cauliflower and Romesco,OK - SQUARE MEAL,175.0,326.89252679025174,2.053753428151848,1.1127407497295028,39.5,2423.42,186.8,1.17,22.57,1384.81,0.64,Green,Yellow
SQR,Cauliflower Gratin +1,R-38630,SQR|Cauliflower Gratin +1,OK - SQUARE MEAL,435.0,1343.4045042089433,11.016876436581422,2.7237308915548635,131.33,6677.29,308.83,2.53,30.19,1535.01,0.63,Yellow,Yellow
SQR,Cauliflower Gratin +2,R-38631,SQR|Cauliflower Gratin +2,OK - SQUARE MEAL,570.0,1617.1334897576207,12.459451717414446,3.436048528469448,137.92,7234.25,283.71,2.19,24.2,1269.17,0.6,Yellow,Yellow
SQR,Cauliflower Po'Boy,R-61752,SQR|Cauliflower Po'Boy,OK - SQUARE MEAL,216.0,266.99850848339804,2.439598809435637,0.6730503287558685,30.91,1152.02,123.61,1.13,14.31,533.34,0.31,Green,Green
SQR,Cauliflower Po'Boy +1,R-61753,SQR|Cauliflower Po'Boy +1,OK - SQUARE MEAL,349.5,449.1589178558059,3.427073870917518,0.8830220071055147,60.58,2027.56,128.51,0.98,17.33,580.13,0.25,Green,Green
SQR,Cauliflower Po'Boy +2,R-61754,SQR|Cauliflower Po'Boy +2,OK - SQUARE MEAL,478.0,603.5409969704588,4.352323345460624,1.0307154562918956,81.12,2256.23,126.26,0.91,16.97,472.01,0.22,Green,Green
SQR,Cauliflower Taco +1,R-62627,SQR|Cauliflower Taco +1,OK - SQUARE MEAL,539.0000000000075,925.8078587211544,7.186827551628934,2.493405191363834,183.29,5205.86,171.76,1.33,34.01,965.84,0.46,Green,Yellow
SQR,Cauliflower Taco +2,R-62628,SQR|Cauliflower Taco +2,OK - SQUARE MEAL,684.0000000000075,1048.4277827821647,7.867548421620834,2.6595593139383684,225.45,5530.22,153.28,1.15,32.96,808.51,0.39,Green,Green
SQR,Cauliflower Taco,R-60514,SQR|Cauliflower Taco|,OK - SQUARE MEAL,257.0000000000037,482.0305989593496,3.562067093981445,1.30870123261258,71.78,2610.27,187.56,1.39,27.93,1015.67,0.51,Green,Yellow
SQR,Cauliflower wings,R-61008,SQR|Cauliflower wings|TAILGATE,OK - SQUARE MEAL,303.0,403.461128142328,2.9119584766593425,1.4177204307268545,49.2,1981.41,133.16,0.96,16.24,653.93,0.47,Green,Green
SQR,Chana Masala,R-44349,SQR|Chana Masala,OK - SQUARE MEAL,482.00000000000045,680.3805685998711,3.8450992212155137,1.9194933871831472,217.89,2548.54,141.16,0.8,45.21,528.74,0.4,Green,Green
SQR,Chana Masala +1,R-46846,SQR|Chana Masala +1,OK - SQUARE MEAL,507.00000000000045,747.3560699897275,4.686091413530129,2.040785529230146,148.44,2654.4,147.41,0.92,29.28,523.55,0.4,Green,Green
SQR,Chana Masala +2,R-46848,SQR|Chana Masala +2,OK - SQUARE MEAL,712.0000000000005,1043.3282112508566,6.018090277117469,2.3594875369498727,221.03,3181.92,146.53,0.85,31.04,446.9,0.33,Green,Green
SQR,Char Siu Daikon & Edamame,R-50747,SQR|Char Siu Daikon & Edamame,OK - SQUARE MEAL,247.0,304.6767617703033,1.9222135931824444,0.6415648007678032,2.74,35.02,123.35,0.78,1.11,14.18,0.26,Green,Green
SQR,Charro Beans Side,R-55284,SQR|Charro Beans Side|LM,OK - SQUARE MEAL,130.0,204.77845825072887,0.7977467055393587,1.4748528804664711,1.12,58.95,157.52,0.61,0.86,45.35,1.13,Green,Green
SQR,Chayote Salad Tostadas,R-51313,SQR|Chayote Salad Tostadas,OK - SQUARE MEAL,169.00000000000003,386.0608547982234,3.471848878307119,1.186323203814067,61.95,2452.99,228.44,2.05,36.66,1451.47,0.7,Yellow,Yellow
SQR,Chayote Salad Tostadas+1,R-51314,SQR|Chayote Salad Tostadas+1,OK - SQUARE MEAL,294.0,598.974616755961,4.212516264658101,1.9550536698350665,91.94,2756.64,203.73,1.43,31.27,937.63,0.66,Yellow,Yellow
SQR,Chicken Cacciatore,R-54176,SQR|Chicken Cacciatore,OK - SQUARE MEAL,355.0,729.4106757439963,15.842861467585678,1.7251675671045985,79.66,1579.34,205.47,4.46,22.44,444.88,0.49,Yellow,Yellow
SQR,Chicken Cacciatore +1,R-57710,SQR|Chicken Cacciatore +1,OK - SQUARE MEAL,390.0,451.9876980220875,4.25284503825773,1.1888178725820742,61.68,2586.92,115.89,1.09,15.82,663.31,0.3,Green,Green
SQR,Chicken Cacciatore +2,R-57711,SQR|Chicken Cacciatore +2,OK - SQUARE MEAL,820.0,988.2992698342624,8.711908881180182,3.09928488510584,119.02,5045.47,120.52,1.06,14.51,615.3,0.38,Green,Green
SQR,Chicken Fried Rice,R-47146,SQR|Chicken Fried Rice,OK - SQUARE MEAL,170.0,434.4307480827068,7.904026157059317,0.0,95.61,524.94,255.55,4.65,56.24,308.79,0.0,Yellow,Yellow
SQR,Chicken Fried Rice 170g,R-32868,SQR|Chicken Fried Rice 170g,OK - SQUARE MEAL,170.0,434.4307480827068,7.904026157059317,0.952318149958229,95.61,524.94,255.55,4.65,56.24,308.79,0.56,Yellow,Yellow
SQR,Chicken Marbella,R-56837,SQR|Chicken Marbella,OK - SQUARE MEAL,350.0,1548.8274632905984,37.56438450854701,4.111367179487178,123.77,446.25,442.52,10.73,35.36,127.5,1.17,Red,Red
SQR,Chicken Marbella+1,R-57332,SQR|Chicken Marbella+1,OK - SQUARE MEAL,365.0,1139.688544204702,22.78512548307072,3.4261813588968346,140.07,477.28,312.24,6.24,38.38,130.76,0.94,Yellow,Yellow
SQR,Chicken Marbella+2,R-57331,SQR|Chicken Marbella+2,OK - SQUARE MEAL,660.0,1999.6122158025664,38.84003932084229,6.111582888733841,257.26,838.15,302.97,5.88,38.98,126.99,0.93,Yellow,Yellow
SQR,Chicken Mole Taco 2 ea,R-55540,SQR|Chicken Mole Taco 2 ea|LM,OK - SQUARE MEAL,355.00000000000097,806.7530410698605,10.2129468183284,0.0,138.27,4849.76,227.25,2.88,38.95,1366.13,0.0,Yellow,Yellow
