Category,Displayed Name,ProdId,Description,SalesGroup,Weight (g),GHG Emission (g),N lost (g),Land Use (m^2),Freshwater Withdrawals (L),Stress-Weighted Water Use (L),GHG Emission (g) / 100g,N lost (g) / 100g,Freshwater Withdrawals (L) / 100g,Stress-Weighted Water Use (L) / 100g,Land Use (m^2) / 100g,GHG Only Label,Combined Label
POP,Smky Black Bean Ragout,R-64024,POP|Smky Black Bean Ragout|PLT,SPECIALS,595.0,1085.8640432812942,7.602301530050055,2.5262704378550724,166.66,3859.19,182.5,1.28,28.01,648.6,0.42,Green,Green
POP,Smoked Brisket,R-64098,POP|Smoked Brisket|Plate,SPECIALS,640.4888888888897,9013.041007868416,70.92153673008386,25.65467349361615,378.25,14080.0,1407.21,11.07,59.06,2198.32,4.01,Red,Red
POP,Smoked Brisket,R-64099,POP|Smoked Brisket|Ptn,SPECIALS,230.0,8387.863607178137,65.5436067382816,25.336516933756187,334.46,12264.86,3646.9,28.5,145.42,5332.55,11.02,Red,Red
POP,Smoked Chicken Thigh,R-66136,POP|Smoked Chicken Thigh|Ed,SPECIALS,540.0,944.2861000273472,20.86333470099816,2.400459162032601,66.1,250.93,174.87,3.86,12.24,46.47,0.44,Green,Green
POP,Smoked Tofu,R-66888,POP|Smoked Tofu|Ed,SPECIALS,615.0,963.6926537209032,3.497658771111667,1.7480353589861313,272.35,1078.88,156.7,0.57,44.28,175.43,0.28,Green,Green
POP,Spicy Potato Curry,R-54607,POP|Spicy Potato Curry|Ed,SPECIALS,396.0,570.3053249877976,2.312214648545126,1.440324210414621,99.88,672.47,144.02,0.58,25.22,169.82,0.36,Green,Green
POP,SZ,R-59583,POP|SZ|Chicken Shwarma ,SPECIALS,280.0,1221.384874833067,25.659027954282408,2.878320802379365,115.6,1893.24,436.21,9.16,41.29,676.16,1.03,Red,Red
POP,TMRW TRFL burger,R-65781,POP|TMRW TRFL burger|JB,MEAT,240.0,248.7183294898039,1.7177894515294116,0.8701312121490096,44.12,1360.98,103.63,0.72,18.38,567.08,0.36,Green,Green
POP,Vegetable Terrine,R-46860,POP|Vegetable Terrine,SPECIALS,220.0,193.47308644314867,1.521956967930029,0.8206841807580175,4.86,195.12,87.94,0.69,2.21,88.69,0.37,Green,Green
POPUP,stephs chicken ,R-70972,POPUP|stephs chicken ,SPECIALS,220.0,922.2875681854276,17.402496724015904,2.34341185737919,129.15,464.05,419.22,7.91,58.7,210.93,1.07,Red,Red
PROMO - 2 FOR $5 - AHA 500ml /,,R-63545,PROMO - 2 FOR $5 - AHA 500ml /,BEVERAGE,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
SALAD BAR,MIX,R-57292,SALAD BAR|MIX|large|32oz,FOOD,750.0,911.9454323267424,5.254624227190822,2.876781123742788,83.54,4039.61,121.59,0.7,11.14,538.61,0.38,Green,Green
SALAD BAR,MIX,R-57291,SALAD BAR|MIX|medium|16oz,FOOD,450.0,547.1672593960454,3.1527745363144937,1.7260686742456728,50.12,2423.76,121.59,0.7,11.14,538.61,0.38,Green,Green
SALAD BAR,MIX,R-57296,SALAD BAR|MIX|Small|9oz,FOOD,275.0,334.37999185313885,1.9266955499699685,1.0548197453723556,30.63,1481.19,121.59,0.7,11.14,538.61,0.38,Green,Green
SALAD BAR,MIX,R-57289,SALAD BAR|MIX|Topper,FOOD,125.0,151.9909053877904,0.8757707045318037,0.479463520623798,13.92,673.27,121.59,0.7,11.14,538.62,0.38,Green,Green
SAND,Add Bacon,R-45838,SAND|Add Bacon,GV-SANDWICH,1.0,28.09,0.3794285714285714,0.0600571428571425,5.17,154.98,2809.0,37.94,517.0,15498.0,6.01,Red,Red
SAND,Add Cheese,R-44678,SAND|Add Cheese,GV-SANDWICH,14.000000000000009,124.74560124745612,1.3062000130620013,0.1464400014644001,21.83,1126.48,891.04,9.33,155.93,8046.29,1.05,Red,Red
SAND,Add Extra Sauce,R-44683,SAND|Add Extra Sauce,GV-SANDWICH,30.0,89.90805232112932,0.267888625523942,0.3329159451311879,2.71,135.6,299.69,0.89,9.03,452.0,1.11,Yellow,Yellow
SAND,Add Falafel ,R-44679,SAND|Add Falafel ,GV-SANDWICH,40.0,67.104,0.236,0.518,0.0,0.0,167.76,0.59,0.0,0.0,1.3,Green,Green
SAND,Add Guacamole,R-44684,SAND|Add Guacamole,GV-SANDWICH,40.0,17.224,0.108,0.0284,0.14,0.19,43.06,0.27,0.35,0.48,0.07,Green,Green
SAND,Add Ham,R-44680,SAND|Add Ham,GV-SANDWICH,75.0,761.1483870967743,10.281290322580643,1.62735483870967,140.15,4199.43,1014.86,13.71,186.87,5599.24,2.17,Red,Red
SAND,Add Proscuitto,R-56125,SAND|Add Proscuitto,GV-SANDWICH,50.0,491.575,6.640000000000001,1.050999999999995,90.52,2712.14,983.15,13.28,181.04,5424.28,2.1,Red,Red
SAND,Add Roast Beef,R-44681,SAND|Add Roast Beef,GV-SANDWICH,50.0,3184.7842990531217,25.372773792481585,9.74067032724043,129.21,4723.12,6369.57,50.75,258.42,9446.24,19.48,Red,Red
SAND,Add Turkey,R-44682,SAND|Add Turkey,GV-SANDWICH,50.0,219.98,5.84,0.5755,18.52,16.68,439.96,11.68,37.04,33.36,1.15,Red,Red
SAND,BagelHawiianPizza,R-70778,SAND|BagelHawiianPizza|AAD,GV GRILL DAY,95.5,452.55225,5.2879000000000005,0.713194999999998,77.45,3215.02,473.88,5.54,81.1,3366.51,0.75,Red,Red
SAND,Chicken Ceasar ,R-48752,SAND|Chicken Ceasar |Wrap,GV-SANDWICH,475.0000000000005,660.2066511110934,10.655815863132762,2.105742812946702,97.41,2538.04,138.99,2.24,20.51,534.32,0.44,Green,Green
SAND,Falafel Full Build,R-43886,SAND|Falafel Full Build,GV-SANDWICH,300.0000000000003,841.3363676154721,7.65167884792473,2.915293528162678,162.51,5242.69,280.45,2.55,54.17,1747.56,0.97,Yellow,Yellow
SAND,Ham Full Build,R-43880,SAND|Ham Full Build,GV-SANDWICH,310.0000000000003,1348.3193243989544,15.209248940283796,3.6029011873218577,268.93,8431.62,434.94,4.91,86.75,2719.88,1.16,Red,Red
Sand,Pesto Provolone Tom,R-70711,Sand|Pesto Provolone Tom|AAD,GV-SANDWICH,278.0000000000001,548.519926666668,4.2096755555555685,1.367011333333335,64.02,3113.53,197.31,1.51,23.03,1119.97,0.49,Yellow,Yellow
SAND,PizzaSupreme Bagel,R-70776,SAND|PizzaSupreme Bagel|AAD,GV GRILL DAY,118.50000056000002,702.4405898323438,8.04878725697241,1.0178268759363382,123.48,5558.24,592.78,6.79,104.2,4690.5,0.86,Red,Red
SAND,Roast Beef Full Build,R-43885,SAND|Roast Beef Full Build,GV-SANDWICH,330.0000000000003,5229.023610085676,42.92382230308053,16.004074170464786,343.4,11855.06,1584.55,13.01,104.06,3592.44,4.85,Red,Red
SAND,Turkey Full Build,R-43884,SAND|Turkey Full Build,GV-SANDWICH,310.0000000000003,1115.1971765796948,16.498971705456484,3.2725001131008384,191.43,5273.19,359.74,5.32,61.75,1701.03,1.06,Yellow,Red
SAND,Vegetable Full Build,R-28374,SAND|Vegetable Full Build,GV-SANDWICH,249.57350000000028,739.0780478270979,7.308834301805465,2.2514307755978398,161.56,5195.56,296.14,2.93,64.73,2081.78,0.9,Yellow,Red
SB,Cereal Hot,R-14201,SB|Cereal Hot|Oatmeal,GV - GRAB & GO,275.0,72.7957249323796,0.2134818365962386,0.2194909549596883,21.39,773.67,26.47,0.08,7.78,281.33,0.08,Green,Green
SB,EGGS SCRAMBLED 1scoop,R-13846,SB|EGGS SCRAMBLED 1scoop,GV - GRILL BREAKFAST,125.0,539.9854846938775,9.000911614645858,0.0,93.08,2738.41,431.99,7.2,74.46,2190.73,0.0,Red,Red
SIDE,Bean Mixed Ragout,R-45099,SIDE|Bean Mixed Ragout,GV - SIDES,125.0,272.1097916236095,1.172414300966908,2.0243939286846016,1.39,49.95,217.69,0.94,1.11,39.96,1.62,Yellow,Yellow
SIDE,Caesar salad,R-60459,SIDE|Caesar salad|FLX,GV - FLEX BC,125.0,162.5202042399117,1.6006424506169608,0.6073132779504723,14.34,606.65,130.02,1.28,11.47,485.32,0.49,Green,Green
side,chickpeagreeksalad,R-64673,side|chickpeagreeksalad|popRS,GV - FLEX BC,140.0,277.92184240643786,1.911580496815872,1.2246698096595738,16.0,804.68,198.52,1.37,11.43,574.77,0.87,Yellow,Yellow
SIDE,Cous Cous,R-19690,SIDE|Cous Cous,GV - SIDES,170.09699999999998,113.59278182516768,1.348970784293249,0.2841515899193099,17.92,636.63,66.78,0.79,10.54,374.27,0.17,Green,Green
SIDE,Fruit Cup,R-38033,SIDE|Fruit Cup|9oz,GV - SIDES,255.1455,714.5368142349129,5.738688212869565,0.6555930342652173,91.75,4282.74,280.05,2.25,35.96,1678.55,0.26,Yellow,Yellow
SIDE,Fruit Topper,R-38028,SIDE|Fruit Topper|4oz,GV - SIDES,112.0,72.72470906661053,0.739012458305196,0.1535277416178897,10.03,366.23,64.93,0.66,8.96,326.99,0.14,Green,Green
SIDE,Large Bowl,R-38159,SIDE|Large Bowl|32oz,GV - SIDES,907.184,1472.7338331915937,11.963739477449623,1.7984100606855464,241.62,7952.14,162.34,1.32,26.63,876.57,0.2,Green,Green
side,moroccancouscous,R-64674,side|moroccancouscous|popRS,SPECIALS,140.0,129.03544782802894,1.2960246396001878,0.3715346868115254,20.64,679.1,92.17,0.93,14.74,485.07,0.27,Green,Green
SIDE,Pita,R-31123,SIDE|Pita|Half,GV - SIDES,50.0,76.125,0.74,0.2444999999999949,20.96,641.08,152.25,1.48,41.92,1282.16,0.49,Green,Yellow
SIDE,Pita,R-32331,SIDE|Pita|Whole,GV - SIDES,100.0,152.25,1.48,0.4889999999999899,41.92,1282.17,152.25,1.48,41.92,1282.17,0.49,Green,Yellow
SIDE,Small Bowl,R-38160,SIDE|Small Bowl|16oz,GV - SIDES,453.592,721.0196309862869,5.776649643638639,0.9010608546457304,127.13,3785.27,158.96,1.27,28.03,834.51,0.2,Green,Green
SIDE,Small Plate,R-46327,SIDE|Small Plate|6 inch,GV - SIDES,226.796,360.5098154931434,2.88832482181932,0.4505304273228651,63.56,1892.63,158.96,1.27,28.03,834.51,0.2,Green,Green
SIDE,Soup,R-38014,SIDE|Soup|16oz,GV - SOUP,473.176,1264.9320665214598,12.049846694772496,3.887231813516064,57.25,1973.96,267.33,2.55,12.1,417.17,0.82,Yellow,Yellow
SIDE,Soup,R-38026,SIDE|Soup|8oz,GV - SOUP,236.588,632.4660332607299,6.024923347386248,1.943615906758032,28.63,986.98,267.33,2.55,12.1,417.17,0.82,Yellow,Yellow
SIDE,Soup,R-14068,SIDE|Soup|Congee|Meat,GV - SOUP,473.176,738.6959903985487,6.626267035111857,2.129005741171764,50.67,1666.84,156.11,1.4,10.71,352.27,0.45,Green,Green
SIDE,SoupCongee,R-14102,SIDE|SoupCongee|Plain,GV - SOUP,275.0,82.99799948584851,0.2046997921275949,0.0924036163399613,46.47,136.29,30.18,0.07,16.9,49.56,0.03,Green,Green
SL,Add,R-57380,SL|Add|Pesto beans + Chard,FOOD,280.0,429.84903093303615,2.938704134643317,1.533568609190226,19.37,882.84,153.52,1.05,6.92,315.3,0.55,Green,Green
SL,Bacon Pork Loin,R-57257,SL|Bacon Pork Loin|AAD|100g,GV SIMPLY LOCAL,175.0,1504.0265779959234,19.774171046525257,3.196926967029645,280.23,8049.79,859.44,11.3,160.13,4599.88,1.83,Red,Red
SL,Bacon Pork Loin,R-62300,SL|Bacon Pork Loin|plate,GV SIMPLY LOCAL,439.4000000000001,2116.809845347281,27.346255025256404,3.968802458787057,363.54,10660.96,481.75,6.22,82.74,2426.25,0.9,Red,Red
SL,Beef Back Rib,R-53405,SL|Beef Back Rib,GV SIMPLY LOCAL,284.0,12396.52000580515,98.63319793163318,37.91348068964724,502.85,18378.08,4364.97,34.73,177.06,6471.15,13.35,Red,Red
SL,Beef Back Rib Plate,R-53404,SL|Beef Back Rib Plate,GV SIMPLY LOCAL,554.0,12678.984835252157,101.186157350037,38.72966041363555,517.61,18880.93,2288.63,18.26,93.43,3408.11,6.99,Red,Red
SL,Beef Brisket,R-62718,SL|Beef Brisket|+1,GV SIMPLY LOCAL,165.0,6433.069108911159,51.26418022296006,19.60490827756477,260.87,9579.88,3898.83,31.07,158.1,5805.99,11.88,Red,Red
SL,Beef Brisket,R-62716,SL|Beef Brisket|+2,GV SIMPLY LOCAL,165.0,6433.069108911159,51.26418022296006,19.60490827756477,260.87,9579.88,3898.83,31.07,158.1,5805.99,11.88,Red,Red
SL,Beef Brisket,R-62054,SL|Beef Brisket|+3,GV SIMPLY LOCAL,445.0,6819.443638253666,54.207447749458765,20.89529093882553,285.72,10805.55,1532.46,12.18,64.21,2428.21,4.7,Red,Red
SL,Beef Brisket,R-62053,SL|Beef Brisket|+4,GV SIMPLY LOCAL,555.0,6957.458225132271,55.22315533499482,21.354173547307735,294.32,11225.17,1253.6,9.95,53.03,2022.55,3.85,Red,Red
SL,Beef Brisket,R-49123,SL|Beef Brisket|AAD|SL,GV SIMPLY LOCAL,150.0,5597.582168352308,44.59109435432737,17.05899830625448,226.97,8334.66,3731.72,29.73,151.31,5556.44,11.37,Red,Red
SL,Beef Brisket,R-62202,SL|Beef Brisket|Plate,GV SIMPLY LOCAL,404.4000000000001,6686.352106763536,53.99397144005989,19.60490827756477,278.45,10217.16,1653.4,13.35,68.86,2526.5,4.85,Red,Red
SL,Beef flat roast,R-62078,SL|Beef flat roast| +1,GV SIMPLY LOCAL,314.0,7538.23994912161,59.10904540031718,23.09262451989607,343.68,11672.38,2400.71,18.82,109.45,3717.32,7.35,Red,Red
SL,Beef flat roast,R-62077,SL|Beef flat roast| +2,GV SIMPLY LOCAL,435.0,7689.391043034951,60.0394297969548,23.495853577752754,383.88,12000.64,1767.68,13.8,88.25,2758.77,5.4,Red,Red
SL,Beef flat roast,R-62076,SL|Beef flat roast| +3,GV SIMPLY LOCAL,554.0,7838.644926301084,60.96188888305261,23.89640986318057,423.16,12325.61,1414.92,11.0,76.38,2224.84,4.31,Red,Red
SL,Beef flat roast,R-48878,SL|Beef flat roast| +4,GV SIMPLY LOCAL,655.0,7951.959701398576,61.7531343327704,24.15592942547489,461.81,12588.11,1214.04,9.43,70.51,1921.85,3.69,Red,Red
SL,Beef flat roast,R-62209,SL|Beef flat roast| 125g,GV SIMPLY LOCAL,176.0,7354.379994295346,58.05928415738934,22.56100438517842,302.99,11287.55,4178.62,32.99,172.15,6413.38,12.82,Red,Red
SL,Beef flat roast,R-62210,SL|Beef flat roast|Plate,GV SIMPLY LOCAL,415.4000000000001,7607.662992147722,60.78907537448917,22.56100438517842,320.57,11924.83,1831.41,14.63,77.17,2870.69,5.43,Red,Red
SL,Beef Rib,R-50319,SL|Beef Rib|Entre,SPECIALS,488.0,31395.080768761298,249.9327641650598,94.71351780289066,1266.19,47676.14,6433.42,51.22,259.47,9769.7,19.41,Red,Red
SL,Beef Roast Plate,R-48880,SL|Beef Roast Plate|Sample,GV SIMPLY LOCAL,325.015,7184.700044376463,56.85561519840959,21.804061134247306,332.03,11069.2,2210.57,17.49,102.16,3405.75,6.71,Red,Red
SL,Beef Short Rib,R-64861,SL|Beef Short Rib|Plate,GV - FLEX BC,389.4000000000001,7610.133765476263,61.46595821288711,22.41554823449694,315.09,11520.93,1954.32,15.78,80.92,2958.64,5.76,Red,Red
SL,Big Veg Beet roast,R-65673,SL|Big Veg Beet roast|320g,GV SIMPLY LOCAL,370.0,335.1566036737592,4.627640351495312,0.8289680382910934,11.92,315.58,90.58,1.25,3.22,85.29,0.22,Green,Green
SL,Big Veg Eggplant,R-62170,SL|Big Veg Eggplant|+1,GV SIMPLY LOCAL,510.0,276.51097637142266,0.9167220382801056,0.8070984383249049,62.2,565.65,54.22,0.18,12.2,110.91,0.16,Green,Green
SL,Big Veg Eggplant,R-62169,SL|Big Veg Eggplant|+2,GV SIMPLY LOCAL,650.0,407.2721992800524,1.5199711071670194,1.046534536285312,120.89,1020.61,62.66,0.23,18.6,157.02,0.16,Green,Green
SL,Big Veg Eggplant,R-62168,SL|Big Veg Eggplant|+3,GV SIMPLY LOCAL,760.0,500.01592218868205,2.0437201760539336,1.2534206342457197,155.94,1406.17,65.79,0.27,20.52,185.02,0.16,Green,Green
SL,Big Veg Eggplant,R-45101,SL|Big Veg Eggplant|320g,GV SIMPLY LOCAL,370.0,145.7497534627929,0.3134729693931917,0.5676623403644976,3.51,110.69,39.39,0.08,0.95,29.92,0.15,Green,Green
SL,Big Veg Eggplant,R-62229,SL|Big Veg Eggplant|plate,GV SIMPLY LOCAL,609.4000000000001,399.03275131517006,3.0432641864930225,0.5676623403644976,21.09,747.96,65.48,0.5,3.46,122.74,0.09,Green,Green
SL,Big Veg roast beets,R-65678,SL|Big Veg roast beets|Plate,GV SIMPLY LOCAL,370.0,335.1566036737592,4.627640351495312,0.8289680382910934,11.92,315.58,90.58,1.25,3.22,85.29,0.22,Green,Green
SL,Big Veg zucchini,R-66197,SL|Big Veg zucchini|+1,GV SIMPLY LOCAL,510.0,431.0309797414838,3.981446508584134,1.1312767268481791,93.35,1706.59,84.52,0.78,18.3,334.63,0.22,Green,Green
SL,Big Veg zucchini,R-66196,SL|Big Veg zucchini|+2,GV SIMPLY LOCAL,650.0,561.7922026501136,4.584695577471048,1.3707128248085865,152.04,2161.55,86.43,0.71,23.39,332.55,0.21,Green,Green
SL,Big Veg Zucchini,R-66195,SL|Big Veg Zucchini|320g,GV SIMPLY LOCAL,370.0,300.2697568328541,3.37819743969722,0.8918406288877719,34.66,1251.62,81.15,0.91,9.37,338.28,0.24,Green,Green
SL,big Veg Zucchini,R-66582,SL|big Veg Zucchini|Plate,GV SIMPLY LOCAL,609.4000000000001,553.5527546852313,6.107988656797051,0.8918406288877719,52.23,1888.9,90.84,1.0,8.57,309.96,0.15,Green,Green
SL,Big Veg,R-62196,SL|Big Veg|brussel sprouts,GV SIMPLY LOCAL,370.0,602.2171848747831,4.326350909051482,2.3579585681277155,32.54,1465.28,162.76,1.17,8.79,396.02,0.64,Green,Green
SL,Big veg,R-62711,SL|Big veg|brussel|+1,GV SIMPLY LOCAL,370.0,602.2171848747831,4.326350909051482,2.3579585681277155,32.54,1465.28,162.76,1.17,8.79,396.02,0.64,Green,Green
SL,Big veg,R-62710,SL|Big veg|brussel|+2,GV SIMPLY LOCAL,370.0,602.2171848747831,4.326350909051482,2.3579585681277155,32.54,1465.28,162.76,1.17,8.79,396.02,0.64,Green,Green
SL,Big veg,R-53492,SL|Big veg|BrusselRoasted,GV SIMPLY LOCAL,320.0,440.7048220888356,3.734511404561825,1.725676254501801,25.76,1169.6,137.72,1.17,8.05,365.5,0.54,Green,Green
SL,Big veg,R-62046,SL|Big veg|BrusselRoasted +1,GV SIMPLY LOCAL,423.0,595.1133088406984,4.52062834288937,2.11390215135555,70.25,1487.66,140.69,1.07,16.61,351.69,0.5,Green,Green
SL,Big veg,R-62045,SL|Big veg|BrusselRoasted +2,GV SIMPLY LOCAL,526.0,749.5217955925613,5.306745281216914,2.502128048209299,114.74,1805.71,142.49,1.01,21.81,343.29,0.48,Green,Green
SL,Big veg,R-62044,SL|Big veg|BrusselRoasted +3,SPECIALS,630.0,904.8935874455487,6.1013222165868015,2.8935489535353924,159.26,2124.94,143.63,0.97,25.28,337.29,0.46,Green,Green
SL,Big veg,R-62195,SL|Big veg|Brussels|Plate,GV SIMPLY LOCAL,609.4000000000001,855.5001827271603,7.056142126151313,2.3579585681277155,50.12,2102.56,140.38,1.16,8.22,345.02,0.39,Green,Green
SL,Big Veg,R-62065,SL|Big Veg|Cauli Roasted| +1,GV SIMPLY LOCAL,500.0,431.6960312505133,3.5883991512592184,1.5446286558714435,28.43,1292.59,86.34,0.72,5.69,258.52,0.31,Green,Green
SL,Big Veg,R-62066,SL|Big Veg|Cauli Roasted| +2,GV SIMPLY LOCAL,630.0,515.0607191448297,4.594361794734821,1.7403076987632768,34.71,1539.92,81.76,0.73,5.51,244.43,0.28,Green,Green
SL,Big Veg,R-62064,SL|Big Veg|Cauli Roasted| +3,GV SIMPLY LOCAL,760.0,598.4254070391462,5.600324438210423,1.93598674165511,40.98,1787.24,78.74,0.74,5.39,235.16,0.25,Green,Green
SL,Big Veg,R-37781,SL|Big Veg|Caulif Roast|320g,GV SIMPLY LOCAL,370.0,348.3313433561969,2.582436507783615,1.3489496129796104,22.16,1045.26,94.14,0.7,5.99,282.5,0.36,Green,Green
SL,Big Veg,R-62205,SL|Big Veg|Caulif Roast|Plate,GV SIMPLY LOCAL,609.4000000000001,601.614341208574,5.312227724883446,1.3489496129796104,39.74,1682.54,98.72,0.87,6.52,276.1,0.22,Green,Green
SL,Bruss Sprout Lemon Thyme,R-36859,SL|Bruss Sprout Lemon Thyme|SL,GV SIMPLY LOCAL,104.5,84.19550297563718,0.9287713554648526,0.3114201395011338,7.1,333.59,80.57,0.89,6.79,319.22,0.3,Green,Green
SL,Chicken Breast,R-46325,SL|Chicken Breast,GV SIMPLY LOCAL,173.5,900.7010681580325,23.59901030873888,0.0,75.15,84.03,519.14,13.6,43.31,48.43,0.0,Red,Red
SL,Chicken Breast plate,R-46326,SL|Chicken Breast plate,GV SIMPLY LOCAL,200.3125,187.64435671573787,1.3649712768163336,0.0,41.17,573.67,93.68,0.68,20.55,286.39,0.0,Green,Green
SL,Chicken Breast,R-44799,SL|Chicken Breast|Lemon Thyme,GV SIMPLY LOCAL,194.0,992.2556183673472,25.74457959183673,2.629597755102041,81.99,92.0,511.47,13.27,42.26,47.42,1.36,Red,Red
SL,Chicken Breast,R-44816,SL|Chicken Breast|Plate Day 3,GV SIMPLY LOCAL,419.0,1209.7301046273517,27.38411548952736,0.5011975821173679,126.69,847.11,288.72,6.54,30.24,202.17,0.12,Yellow,Yellow
SL,Chicken Breast,R-44910,SL|Chicken Breast|Plate Day 7,GV SIMPLY LOCAL,369.625,1150.0698455388183,26.834986247778776,0.3957723239440594,119.63,484.25,311.15,7.26,32.37,131.01,0.11,Yellow,Yellow
SL,Chicken Brst,R-62298,SL|Chicken Brst|Tom basil dont,GV SIMPLY LOCAL,205.0,916.7709264385968,22.70206553070176,2.151988624561404,80.52,768.56,447.21,11.07,39.28,374.91,1.05,Red,Red
SL,Chicken cacciatore,R-62122,SL|Chicken cacciatore|+1,GV SIMPLY LOCAL,324.0,1076.0572995223988,22.51539647990928,2.3972407197284573,108.29,1777.03,332.12,6.95,33.42,548.47,0.74,Yellow,Yellow
SL,Chicken cacciatore,R-62121,SL|Chicken cacciatore|+2,GV SIMPLY LOCAL,460.0,1203.0698285522988,23.693598944513838,2.7321706190784107,133.23,2139.54,261.54,5.15,28.96,465.12,0.59,Yellow,Yellow
SL,Chicken cacciatore,R-62120,SL|Chicken cacciatore|+3,GV SIMPLY LOCAL,594.0,1328.56822513458,24.86442738480818,3.064244312698961,157.72,2500.59,223.66,4.19,26.55,420.97,0.52,Yellow,Yellow
SL,Chicken cacciatore,R-62119,SL|Chicken cacciatore|+4,GV SIMPLY LOCAL,730.0,1455.5807541644797,26.042629849412737,3.399174212048914,182.66,2863.1,199.39,3.57,25.02,392.21,0.47,Yellow,Yellow
SL,Chicken cacciatore,R-57253,SL|Chicken cacciatore|AAD|140g,GV SIMPLY LOCAL,190.0,950.5589029401176,21.344568039614938,2.065167026107907,83.8,1415.99,500.29,11.23,44.11,745.26,1.09,Red,Red
SL,Chicken cacciatore,R-62217,SL|Chicken cacciatore|Plate,GV SIMPLY LOCAL,429.4000000000001,1203.8419007924947,24.074359256714768,2.065167026107907,101.38,2053.27,280.35,5.61,23.61,478.17,0.48,Yellow,Yellow
SL,chicken manchuian,R-70985,SL|chicken manchuian|AAD|140g,GV SIMPLY LOCAL,190.0,98994.03736614804,89.72066261922274,32.825499126694226,256.1,6567.43,52102.12,47.22,134.79,3456.54,17.28,Red,Red
SL,Chicken Thigh (2) ,R-47110,SL|Chicken Thigh (2) ,GV SIMPLY LOCAL,174.0,1284.5019721088436,32.23889024943311,3.4927619274376416,102.6,110.8,738.22,18.53,58.97,63.68,2.01,Red,Red
SL,Chicken Thigh Plate,R-51174,SL|Chicken Thigh Plate|Sample,GV SIMPLY LOCAL,420.06,1148.3622784043405,25.443605644154605,3.427853738648647,91.27,715.33,273.38,6.06,21.73,170.29,0.82,Yellow,Yellow
SL,Chicken Thigh,R-62071,SL|Chicken Thigh|+1,GV SIMPLY LOCAL,321.0,1547.1070716668346,37.29777572380723,4.2118306093741245,136.02,633.04,481.96,11.62,42.37,197.21,1.31,Red,Red
SL,Chicken Thigh,R-62070,SL|Chicken Thigh|+2,GV SIMPLY LOCAL,449.0,1652.9492836885674,38.33582423383893,4.508831905482944,157.02,1149.03,368.14,8.54,34.97,255.91,1.0,Yellow,Red
SL,Chicken Thigh,R-62069,SL|Chicken Thigh|+3,GV SIMPLY LOCAL,576.0,1758.034589028871,39.37092087601349,4.8034800658774754,177.69,1659.75,305.21,6.84,30.85,288.15,0.83,Yellow,Yellow
SL,Chicken Thigh,R-62068,SL|Chicken Thigh|+4,GV SIMPLY LOCAL,704.0,1863.8768010506035,40.40896938604519,5.100481361986294,198.69,2175.74,264.76,5.74,28.22,309.05,0.72,Yellow,Yellow
SL,Chicken Thigh,R-62207,SL|Chicken Thigh|Plate,GV SIMPLY LOCAL,413.4000000000001,1537.784969961221,34.96868146653294,3.4927619274376416,120.17,748.08,371.98,8.46,29.07,180.96,0.84,Yellow,Red
SL,chimichuri thigh,R-62175,SL|chimichuri thigh|+1,GV SIMPLY LOCAL,324.0,1324.98302171761,25.8812404533024,3.996200210198884,115.85,556.74,408.95,7.99,35.76,171.83,1.23,Red,Red
SL,chimichuri thigh,R-62174,SL|chimichuri thigh|+2,GV SIMPLY LOCAL,460.0,1469.0728022013764,26.95923316109461,4.377351024809274,151.72,924.09,319.36,5.86,32.98,200.89,0.95,Yellow,Yellow
SL,chimichuri thigh,R-62173,SL|chimichuri thigh|+3,GV SIMPLY LOCAL,594.0,1610.9905823101426,28.02943111888682,4.754461301919664,186.79,1288.23,271.21,4.72,31.45,216.87,0.8,Yellow,Yellow
SL,chimichuri thigh,R-62172,SL|chimichuri thigh|+4,GV SIMPLY LOCAL,730.0,1755.0803627939083,29.107423826679025,5.135612116530053,222.66,1655.58,240.42,3.99,30.5,226.79,0.7,Yellow,Yellow
SL,chimichuri thigh,R-57250,SL|chimichuri thigh|160g,GV SIMPLY LOCAL,210.0,1326.9897266515786,28.326043350211048,4.01856736898593,92.02,209.56,631.9,13.49,43.82,99.79,1.91,Red,Red
SL,chimichuri thigh,R-62230,SL|chimichuri thigh|Plate,GV SIMPLY LOCAL,210.0,1326.9897266515786,28.326043350211048,4.01856736898593,92.02,209.56,631.9,13.49,43.82,99.79,1.91,Red,Red
SL,Chix breast tom/basil,R-62227,SL|Chix breast tom/basil| 150g,GV SIMPLY LOCAL,201.0,996.777587734694,24.62791243367347,2.362714310204081,86.44,764.69,495.91,12.25,43.0,380.44,1.18,Red,Red
SL,Chix breast tom/basil,R-62164,SL|Chix breast tom/basil|+1,GV SIMPLY LOCAL,336.0,1101.1534836193075,25.775866706970547,2.598386584196736,90.46,899.76,327.72,7.67,26.92,267.79,0.77,Yellow,Yellow
SL,Chix breast tom/basil,R-62163,SL|Chix breast tom/basil|+2,GV SIMPLY LOCAL,466.0,1189.3288795039211,26.92282098026762,2.7549088581893906,94.48,1034.76,255.22,5.78,20.27,222.05,0.59,Yellow,Yellow
